"36000","2051","124445","9.1","16.7","25.3","17.9"
"36001","1158","56836","11.8","6.7","31.6","27.4"
"36002","3651","59334","4.8","5.9","35.4","31.9"
"36003","2607","130684","9.3","6.9","22.5","31.1"
"36004","4007","64065","3.9","25.0","26.3","31.7"
"36005","3590","52102","7.8","10.6","33.5","36.6"
"36006","4706","114534","5.3","19.1","38.9","25.3"
"36007","4563","66875","6.7","8.3","38.7","35.9"
"36008","3059","119485","7.0","10.2","27.1","37.9"
"36009","982","79584","12.2","5.1","48.7","28.0"
"36010","2725","29536","6.2","22.1","28.1","38.0"
"36011","4864","56335","11.0","24.8","34.0","37.5"
"36012","2253","46657","9.4","12.6","36.1","35.9"
"36013","4861","127160","12.7","9.3","30.7","31.0"
"36014","3666","126208","6.9","8.3","36.4","26.7"
"36015","359","96524","14.9","10.2","31.3","21.1"
"36016","1608","80450","6.5","12.7","35.3","26.3"
"36017","412","90079","10.0","19.4","37.7","37.8"
"36018","2778","116927","10.6","19.2","23.5","22.3"
"36019","1944","128960","9.5","15.3","41.3","36.4"
"36020","2684","67761","13.3","12.9","42.3","25.7"
"36021","4114","117963","4.4","15.2","22.5","34.8"
"36022","3351","118929","10.2","16.3","21.4","24.4"
"36023","1633","110713","9.1","17.3","42.5","17.4"
"36024","4869","92196","8.0","18.0","48.6","24.8"
"36025","1523","131156","7.2","17.9","31.6","37.3"
"36026","2120","104248","4.8","9.2","46.8","26.6"
"36027","1791","63861","10.8","14.6","45.6","24.5"
"36028","1828","47841","4.4","11.7","26.1","39.9"
"36029","427","108538","13.0","16.9","37.9","28.3"
"36030","1688","74745","8.4","15.0","20.5","15.8"
"36031","3853","92606","10.3","9.0","46.4","17.9"
"36032","2994","123951","3.9","18.6","35.6","22.7"
"36033","197","91865","4.1","5.4","48.8","36.2"
"36034","4854","141111","5.8","11.3","30.4","26.9"
"36035","2447","72704","12.4","20.7","20.7","16.2"
"36036","1197","47314","8.8","20.3","28.6","20.1"
"36037","4834","122631","6.7","24.0","30.0","18.3"
"36038","184","83224","13.2","16.7","34.8","34.5"
"36039","1377","64793","5.3","14.6","24.6","21.2"
"36040","2811","26234","6.1","18.3","40.3","25.6"
"36041","618","83961","12.3","21.9","22.3","29.1"
"36042","3623","51719","3.3","17.0","27.0","35.9"
"36043","283","112597","5.6","19.9","20.2","24.6"
"36044","1072","75608","9.3","11.3","36.2","16.5"
"36045","3485","63247","14.0","11.5","26.4","16.6"
"36046","2488","27830","6.2","6.4","38.0","18.5"
"36047","4422","99800","5.6","10.4","36.9","35.7"
"36048","3927","143420","14.7","14.8","43.6","25.6"
"36049","2411","32754","9.3","18.3","40.9","32.5"
"36050","2597","114308","3.8","16.0","21.5","33.8"
"36051","3579","64647","6.3","19.4","35.5","35.5"
"36052","4365","97709","9.4","14.1","45.8","25.8"
"36053","665","75230","3.9","15.3","22.0","19.2"
"36054","2035","136442","11.3","14.4","48.6","36.0"
"36055","926","104823","9.3","17.0","49.8","28.1"
"36056","4801","56563","11.5","11.8","32.7","26.6"
"36057","3217","146870","7.1","17.3","29.5","32.9"
"36058","449","62386","8.0","13.1","45.4","35.6"
"36059","198","112422","14.1","17.0","46.0","33.3"
"36060","1869","122446","5.5","11.9","44.7","18.7"
"36061","1904","63263","3.5","8.3","44.3","32.9"
"36062","1160","136689","14.8","8.9","40.4","16.3"
"36063","3609","29914","3.1","7.9","21.0","37.1"
"36064","3156","112716","13.7","8.2","37.3","38.1"
"36065","4270","149848","12.9","17.4","28.4","28.2"
"36066","2205","114272","8.9","22.6","37.9","20.3"
"36067","3190","74239","11.5","22.6","29.1","23.4"
"36068","501","80026","4.3","19.6","28.7","37.2"
"36069","287","45835","12.2","15.9","27.8","39.1"
"36070","4084","42472","12.4","14.3","31.3","16.4"
"36071","238","104120","3.6","7.5","31.1","15.3"
"36072","242","84582","9.0","9.0","45.9","28.7"
"36073","4303","140341","14.4","23.8","32.2","20.0"
"36074","320","142797","14.4","11.4","30.9","34.9"
"36075","4340","141085","14.8","16.8","27.6","39.6"
"36076","4705","78912","10.9","17.3","36.4","17.2"
"36077","2523","125731","4.7","9.3","30.8","16.0"
"36078","4200","59852","8.0","20.2","49.3","25.5"
"36079","4128","33930","11.7","6.9","34.1","23.1"
"36080","487","57597","6.4","10.4","20.1","24.6"
"36081","3938","126303","12.7","16.1","30.5","23.2"
"36082","3131","54947","13.3","14.7","25.7","17.9"
"36083","659","53526","12.2","19.7","30.5","37.2"
"36084","1939","52782","7.1","24.2","27.6","15.1"
"36085","3334","86450","11.9","9.9","26.6","18.3"
"36086","1871","122481","3.9","5.7","26.0","20.8"
"36087","464","45813","7.0","11.6","47.5","25.5"
"36088","516","125770","12.2","21.5","21.0","19.1"
"36089","1735","121493","12.5","19.8","43.5","24.6"
"36090","2168","42264","6.8","15.3","23.6","16.8"
"36091","616","120651","14.5","14.0","21.4","27.0"
"36092","4131","122733","6.3","12.6","30.3","30.9"
"36093","1320","35547","10.9","9.3","39.5","35.9"
"36094","760","88046","13.5","11.8","49.7","32.2"
"36095","3516","49334","9.6","8.9","27.9","20.8"
"36096","429","118332","7.9","6.3","27.8","30.9"
"36097","477","71580","5.5","22.8","24.5","21.2"
"36098","3382","80889","5.4","9.9","44.5","28.6"
"36099","259","149416","4.9","6.9","43.9","32.4"
"36100","4853","129899","8.3","15.0","34.0","25.9"
"36101","1363","119729","9.6","10.0","30.3","18.6"
"36102","4274","62804","13.1","13.1","26.6","18.1"
"36103","2299","66399","5.6","24.3","33.8","22.5"
"36104","2664","108966","12.1","8.7","44.3","21.4"
"36105","2530","125498","11.3","11.2","40.8","16.8"
"36106","4888","83229","10.6","15.3","34.8","16.5"
"36107","2137","49873","7.1","13.5","36.1","17.9"
"36108","2499","106501","6.8","7.0","37.1","34.2"
"36109","1324","31513","12.1","19.9","42.9","35.2"
"36110","2088","52432","6.3","14.4","23.5","35.2"
"36111","965","124197","7.0","10.2","35.6","16.8"
"36112","490","97936","14.6","20.4","26.6","19.6"
"36113","1508","140347","15.0","12.6","47.2","16.6"
"36114","4130","57891","3.0","11.4","47.5","21.8"
"36115","4535","74399","11.2","20.1","25.8","30.8"
"36116","1654","51061","9.4","7.2","46.2","32.0"
"36117","4147","59173","8.5","23.2","42.0","22.9"
"36118","231","130407","6.3","5.9","35.2","35.8"
"36119","3779","108049","9.1","7.8","42.1","18.6"
"36120","3176","68889","8.5","9.6","22.3","16.8"
"36121","4572","111693","7.8","18.5","48.0","31.2"
