"35000","2556","126905","7.8","12.9","28.6","36.0"
"35001","3162","120807","12.5","23.0","23.2","21.5"
"35002","3952","136164","4.9","23.0","32.2","32.0"
"35003","4997","135674","5.4","19.3","34.1","17.8"
"35004","487","99761","10.4","5.0","48.3","28.4"
"35005","2103","50009","11.5","18.7","38.6","18.9"
"35006","1131","58385","10.7","6.9","21.5","25.9"
"35007","1640","73360","9.1","5.7","20.7","31.3"
"35008","549","145029","4.7","8.6","45.3","18.0"
"35009","3647","83133","7.5","15.2","37.8","25.3"
"35010","4537","126926","10.3","14.2","36.9","39.6"
"35011","1196","134413","5.7","12.8","30.7","32.0"
"35012","959","78568","10.7","15.7","41.5","20.8"
"35013","401","132293","5.8","10.3","45.0","26.5"
"35014","2119","57388","4.2","11.3","46.9","20.0"
"35015","980","149658","6.9","9.2","33.3","39.0"
"35016","2381","27926","6.3","14.0","22.5","27.7"
"35017","4261","54977","12.7","19.3","46.0","20.0"
"35018","329","95775","8.8","15.2","40.5","28.5"
"35019","1021","30662","3.8","22.0","41.5","17.9"
"35020","1932","63630","12.8","14.8","48.3","17.4"
"35021","150","101968","6.2","9.0","26.9","16.7"
"35022","3778","107571","9.8","15.2","44.3","23.7"
"35023","4582","100024","9.5","12.4","33.0","37.5"
"35024","3881","56377","14.7","14.8","48.1","16.2"
"35025","852","35945","6.1","7.0","29.8","39.4"
"35026","1578","135960","4.7","20.5","37.3","16.9"
"35027","2188","91007","6.1","11.9","39.9","19.0"
"35028","3093","82179","9.9","5.3","21.2","18.4"
"35029","3895","62619","5.6","16.3","39.3","21.9"
"35030","3440","141006","7.1","18.7","40.8","39.2"
"35031","2443","128278","10.9","6.5","44.9","18.2"
"35032","1338","54600","4.4","12.5","29.8","39.4"
"35033","4620","132479","14.3","14.6","41.6","35.8"
"35034","2336","139122","9.4","15.1","44.6","31.3"
"35035","4356","111663","8.8","5.7","44.6","32.5"
"35036","2528","109570","7.4","17.7","27.2","23.5"
"35037","4439","28609","5.9","6.9","48.6","16.9"
"35038","282","116723","8.8","12.0","41.8","32.0"
"35039","643","35786","8.8","15.1","40.8","19.3"
"35040","2926","65760","3.7","20.0","44.4","34.2"
"35041","192","123510","13.2","12.3","43.5","22.0"
"35042","2515","128188","12.8","21.4","26.3","26.3"
"35043","4354","61004","8.4","20.5","38.2","20.7"
"35044","2545","74275","7.0","13.1","44.5","33.2"
"35045","4633","137349","9.0","22.5","40.1","28.6"
"35046","4501","31020","5.7","24.2","37.4","32.0"
"35047","3132","45752","3.0","10.4","28.2","32.3"
"35048","2073","73509","7.3","21.4","43.3","39.4"
"35049","3389","148353","3.2","10.7","21.6","28.2"
"35050","2476","107273","3.5","18.7","40.6","20.4"
"35051","4538","59912","3.4","18.4","43.1","16.6"
"35052","3334","72185","13.6","20.8","47.8","37.3"
"35053","1233","132032","4.7","9.3","42.2","16.4"
"35054","3738","73488","6.1","23.7","35.7","28.7"
"35055","2497","26084","8.9","13.6","25.9","21.3"
"35056","2873","91653","9.4","5.0","32.0","37.7"
"35057","4560","57548","4.5","20.5","22.8","28.4"
"35058","2020","134523","13.9","23.6","33.2","27.6"
"35059","2162","56084","5.8","24.4","24.4","26.8"
"35060","2300","107881","14.3","12.3","24.6","32.9"
"35061","4727","107677","6.1","5.4","25.9","15.7"
"35062","3114","49204","3.0","11.8","41.0","29.8"
"35063","3571","118048","14.7","22.7","28.9","25.4"
"35064","568","59556","8.8","21.9","40.4","22.3"
"35065","1444","59087","13.5","12.6","43.8","34.6"
"35066","978","123985","11.8","8.1","48.6","18.6"
"35067","4562","83195","5.1","17.9","22.5","37.3"
"35068","4009","53485","13.1","18.3","20.6","17.9"
"35069","3907","63858","3.6","17.6","32.8","25.3"
"35070","4836","140437","9.1","8.0","24.6","15.8"
"35071","3041","98624","6.0","21.5","27.0","20.1"
"35072","3445","70225","7.3","5.7","49.0","19.1"
"35073","688","73009","12.1","24.4","49.9","26.9"
"35074","3983","148742","11.2","23.0","49.6","22.1"
"35075","1429","27346","8.3","24.9","47.3","17.1"
"35076","191","140395","3.6","17.0","49.4","35.5"
"35077","557","143655","3.5","17.1","25.5","18.3"
"35078","3441","120064","11.4","12.7","20.9","39.9"
"35079","1984","93251","14.4","7.3","30.2","16.2"
"35080","3221","116031","13.2","20.1","37.1","32.8"
"35081","2139","71690","4.5","14.8","33.8","32.9"
"35082","1503","134352","4.5","12.3","49.7","23.8"
"35083","3803","50916","10.3","22.5","26.0","36.0"
"35084","4582","32035","10.9","5.0","26.2","20.5"
"35085","2081","32812","10.4","14.6","44.5","33.6"
"35086","1892","49416","13.6","18.0","32.6","37.0"
"35087","4566","67634","5.8","5.1","33.6","16.9"
"35088","2331","98991","5.1","19.6","40.3","25.1"
"35089","871","91015","14.0","8.3","45.8","38.9"
"35090","304","120167","11.7","21.9","50.0","26.2"
"35091","2319","87724","11.5","20.3","49.6","30.0"
"35092","321","71625","7.0","7.8","45.6","37.1"
"35093","1291","64432","10.5","16.5","24.7","34.5"
"35094","3415","134349","11.7","20.1","24.4","22.6"
"35095","3389","81362","10.2","5.6","41.8","32.7"
"35096","1698","75271","11.8","15.9","36.9","31.7"
"35097","2008","34609","10.1","6.0","44.5","36.5"
"35098","4362","111539","14.8","17.4","25.2","28.3"
"35099","1642","118538","8.9","22.6","48.1","32.1"
"35100","241","82745","3.1","12.9","20.6","27.4"
"35101","189","92030","5.0","13.7","25.8","33.8"
"35102","4085","93235","14.6","24.5","34.7","27.3"
"35103","4506","138950","8.6","14.1","48.9","16.1"
"35104","2363","28850","4.4","10.7","45.6","27.1"
"35105","3612","61705","4.9","24.9","40.7","39.9"
"35106","3806","146114","3.3","18.6","43.7","28.4"
"35107","1309","62396","5.7","16.6","29.6","15.6"
