"25000","4145","78374","10.8","16.4","21.9","30.4"
"25001","2581","44299","11.1","23.3","24.8","18.8"
"25002","1990","38497","5.8","20.8","35.9","27.1"
"25003","3225","116884","7.8","23.0","33.6","15.5"
"25004","1041","84482","6.1","22.1","48.8","22.8"
"25005","1715","79826","3.8","15.8","20.0","39.1"
"25006","2068","141644","5.4","5.0","37.9","25.0"
"25007","3322","113109","14.9","14.1","29.5","34.3"
"25008","4250","76224","5.8","9.4","34.6","33.4"
"25009","1571","104458","4.9","19.3","36.7","24.7"
"25010","1158","89490","11.4","9.0","36.2","31.8"
"25011","1106","101543","10.2","14.5","48.8","16.4"
"25012","3290","25872","12.0","5.5","49.6","31.9"
"25013","1320","106330","10.8","6.8","35.1","36.5"
"25014","4761","48881","5.7","12.8","32.1","18.1"
"25015","4966","47388","9.0","19.6","41.7","26.1"
"25016","1897","80589","5.1","18.5","35.6","15.9"
"25017","2971","70301","6.0","13.6","42.1","36.6"
"25018","613","147021","14.8","8.8","31.5","27.3"
"25019","1717","131752","11.7","11.1","34.0","23.7"
"25020","4617","111837","12.4","14.9","22.4","30.0"
"25021","4712","61800","3.4","24.0","39.7","39.6"
"25022","3857","105223","7.6","17.8","44.6","20.8"
"25023","2132","126564","9.7","7.6","25.3","34.5"
"25024","3310","97702","4.8","21.1","48.5","18.4"
"25025","804","33885","13.2","19.4","49.5","36.3"
"25026","1773","114362","4.7","22.8","37.3","37.1"
"25027","3799","38026","10.6","17.2","22.4","34.5"
"25028","2191","78189","9.6","11.2","43.9","15.5"
"25029","2948","48585","13.2","22.0","34.0","18.9"
"25030","4414","38006","6.7","16.5","46.0","32.8"
"25031","4763","140243","6.4","19.1","44.3","28.4"
"25032","1877","53532","13.2","14.4","37.6","19.2"
"25033","4453","96145","5.7","21.1","21.0","28.6"
"25034","992","31642","12.0","17.5","37.8","17.7"
"25035","1071","38556","5.3","22.8","42.9","36.8"
"25036","202","67237","13.5","12.0","39.6","33.0"
"25037","1207","62996","13.1","21.9","39.6","22.5"
"25038","3346","121578","12.4","20.8","43.0","38.3"
"25039","3812","34139","8.9","12.4","35.9","35.5"
"25040","3517","144268","3.4","22.5","43.0","25.7"
"25041","4251","94909","4.6","16.9","26.7","39.0"
"25042","3759","104596","8.5","12.4","32.2","33.5"
"25043","1019","71108","3.5","10.5","39.8","17.9"
"25044","4652","90933","3.8","6.8","24.9","38.5"
"25045","4327","139909","4.5","6.8","43.0","31.6"
"25046","4688","142053","6.1","20.7","37.6","15.6"
