"29000","3570","54796","14.6","22.4","47.9","18.3"
"29001","1405","107814","9.1","23.9","49.8","18.4"
"29002","4386","66966","4.0","5.7","36.7","20.7"
"29003","2933","135778","4.2","23.0","36.0","20.8"
"29004","4780","95814","8.2","12.2","30.8","29.3"
"29005","1953","91053","11.3","18.0","46.9","30.9"
"29006","4695","31825","7.8","17.4","28.7","17.4"
"29007","4775","65822","12.8","8.4","37.7","26.0"
"29008","915","95835","6.9","8.4","38.7","28.8"
"29009","3605","139094","3.5","9.3","48.4","36.9"
"29010","1576","130683","3.1","10.4","32.8","24.3"
"29011","3613","72003","13.3","12.4","27.9","32.1"
"29012","2137","124304","14.8","14.1","31.0","34.5"
"29013","1430","45131","4.6","12.2","41.0","16.6"
"29014","4975","99367","3.7","16.8","26.9","37.9"
"29015","3906","137423","14.0","8.1","34.8","23.7"
"29016","1249","91265","4.2","23.6","21.4","17.7"
"29017","106","119860","5.7","21.7","38.3","36.6"
"29018","1536","50008","12.6","6.0","34.9","39.6"
"29019","3350","113707","15.0","14.2","34.0","21.6"
"29020","3639","45321","8.8","21.3","26.7","18.8"
"29021","794","27810","5.5","12.0","41.2","32.7"
"29022","3065","60705","13.2","13.5","47.1","15.2"
"29023","3399","61964","7.7","24.9","29.3","34.9"
"29024","4943","64231","6.3","20.1","49.6","29.9"
"29025","4341","42505","8.9","10.5","23.3","39.4"
"29026","3467","38135","13.3","16.3","28.4","31.8"
"29027","4482","142014","5.8","21.1","28.5","23.9"
"29028","125","105569","8.1","10.6","40.5","26.5"
"29029","4647","84222","8.3","6.5","22.7","23.9"
"29030","2253","54838","13.0","11.6","37.7","33.2"
"29031","4435","44800","11.1","22.7","47.9","34.5"
"29032","3589","80132","12.4","14.4","47.7","20.5"
"29033","431","39691","11.3","16.9","49.7","26.5"
"29034","744","134438","10.1","5.8","45.1","22.0"
"29035","1952","34806","4.6","9.8","27.9","22.6"
"29036","4230","56588","13.0","20.7","25.0","34.7"
"29037","3023","32522","10.3","19.2","21.8","16.5"
"29038","2531","86869","11.4","7.2","29.9","29.4"
"29039","3684","75214","12.3","21.4","48.3","25.4"
"29040","3909","65238","6.7","15.6","36.9","26.2"
"29041","910","122828","8.2","10.0","30.3","31.1"
"29042","1411","145155","9.5","8.1","20.2","27.9"
"29043","2895","38597","7.1","8.4","37.3","22.6"
"29044","1994","95086","6.1","13.4","49.0","37.5"
"29045","3106","128747","12.3","22.5","49.9","28.0"
"29046","4400","66478","12.0","12.4","36.4","33.4"
"29047","2170","77576","13.0","18.0","44.8","38.3"
"29048","2756","30934","11.4","7.9","23.6","39.9"
"29049","4234","128726","6.7","6.3","49.7","25.1"
"29050","4368","90745","6.9","13.2","36.1","18.6"
"29051","4955","115978","9.3","8.3","31.6","36.7"
"29052","3584","127244","13.0","8.9","31.1","26.0"
"29053","513","105315","7.2","10.4","44.3","18.3"
"29054","791","146988","12.2","6.2","48.0","31.4"
"29055","2762","57943","6.7","21.0","49.2","29.9"
"29056","4217","97790","7.1","15.8","37.9","18.4"
"29057","2798","95392","12.0","13.1","36.2","17.9"
"29058","4409","110449","11.1","11.6","29.0","38.6"
"29059","1019","33408","5.5","5.0","40.8","31.7"
"29060","1006","145213","12.9","22.4","24.4","38.0"
"29061","3310","77062","12.4","20.2","49.7","22.7"
"29062","3828","71486","12.6","19.6","46.5","30.2"
"29063","2819","74755","8.6","8.5","38.5","22.7"
"29064","3766","71508","6.9","6.0","32.9","38.8"
"29065","4995","149622","13.2","6.3","45.6","21.8"
"29066","2464","69263","10.1","15.7","38.3","27.1"
"29067","892","124123","14.2","17.7","47.0","32.7"
"29068","675","39022","6.0","25.0","30.9","18.9"
"29069","1827","81749","14.7","15.4","45.6","30.4"
"29070","3327","140749","7.6","11.6","20.1","25.5"
"29071","3671","35663","7.6","18.6","25.5","35.1"
"29072","4286","36662","5.9","17.9","43.6","30.0"
"29073","3825","105752","14.6","5.5","43.3","17.5"
