"01000","2813","148890","5.9","5.4","46.1","24.2"
"01001","2303","32589","4.2","14.0","39.4","30.7"
"01002","3220","128102","14.6","6.6","22.6","38.6"
"01003","1066","72986","6.0","16.2","31.0","19.8"
"01004","3532","25464","14.9","11.3","21.2","24.0"
"01005","788","27600","5.1","14.6","49.5","31.9"
"01006","4343","25916","3.2","24.2","44.7","16.7"
"01007","3801","100180","13.7","11.8","30.6","23.5"
"01008","441","31126","10.0","19.4","31.5","30.8"
"01009","1824","32151","7.2","18.7","31.1","25.9"
"01010","4522","102196","9.2","22.4","39.7","39.5"
"01011","1892","25065","6.1","11.7","30.4","39.4"
"01012","1859","84946","10.6","6.1","26.4","38.2"
"01013","3312","116837","10.4","24.4","28.0","38.9"
"01014","1089","103424","4.0","12.2","43.9","38.8"
"01015","2362","132995","13.9","8.9","23.1","36.0"
"01016","2582","104535","8.5","23.3","32.9","38.7"
"01017","1051","76056","5.3","8.8","31.9","15.2"
"01018","822","32193","6.7","15.6","36.7","34.6"
"01019","3489","89610","13.4","20.1","21.8","28.4"
"01020","2179","144259","7.6","19.6","21.0","26.7"
"01021","2817","146404","9.7","5.6","40.8","18.2"
"01022","2432","53540","14.4","9.0","35.7","23.9"
"01023","3476","101537","10.8","22.8","23.6","24.6"
"01024","4624","86434","11.1","16.1","31.6","20.4"
"01025","1600","34078","6.0","18.7","35.7","38.6"
"01026","385","81125","11.0","13.0","30.6","30.3"
"01027","3595","77960","7.7","19.9","23.4","39.2"
"01028","2165","86521","13.9","10.8","24.5","29.7"
"01029","868","114485","4.6","9.6","27.4","28.2"
"01030","3157","49245","6.4","24.9","20.0","24.7"
"01031","4389","141648","3.8","8.2","41.9","19.9"
"01032","2261","109667","7.6","24.6","40.6","19.5"
"01033","3393","139056","4.8","23.5","46.4","33.2"
"01034","1046","57811","13.1","19.3","23.4","35.3"
"01035","3435","56543","14.1","16.6","38.5","15.9"
"01036","4250","87941","11.0","5.1","41.7","17.6"
"01037","4995","61610","4.2","17.7","38.2","33.4"
"01038","4973","29705","7.1","20.4","30.7","19.3"
"01039","1581","43272","14.6","19.7","29.8","24.5"
"01040","2001","56834","4.6","8.4","24.2","34.8"
"01041","3551","78050","9.7","15.9","49.1","36.8"
"01042","4164","104176","7.2","16.0","23.3","37.9"
"01043","154","106548","15.0","18.1","40.5","23.5"
"01044","1923","86236","6.4","21.6","46.6","30.0"
"01045","3562","96419","3.6","19.0","47.0","27.0"
"01046","3179","50295","11.4","7.8","47.7","32.8"
"01047","932","107610","6.9","5.4","39.8","33.5"
"01048","4508","73937","10.9","7.7","23.9","20.6"
"01049","2906","149825","4.3","5.8","35.6","38.6"
"01050","2590","31842","9.3","13.7","33.2","27.2"
"01051","427","122092","7.5","10.7","40.2","20.7"
"01052","3410","33301","9.4","5.1","33.8","22.0"
"01053","3400","127862","13.2","6.6","44.7","18.5"
"01054","3775","56579","14.7","13.0","32.4","19.3"
"01055","3154","50090","12.0","23.8","42.6","36.4"
"01056","2243","147408","12.2","24.9","48.5","36.0"
"01057","1411","33828","9.3","6.0","41.8","26.0"
"01058","3291","77480","4.2","21.6","42.9","27.4"
"01059","2638","128616","11.0","14.6","41.3","16.7"
"01060","4083","91162","4.8","17.4","45.2","21.0"
"01061","4647","123373","5.9","15.1","28.8","20.9"
"01062","264","84850","11.5","23.5","49.8","36.0"
"01063","4377","48933","10.9","14.6","43.9","25.9"
"01064","922","86233","6.8","8.4","42.7","16.0"
"01065","1043","112533","12.3","20.6","22.7","21.7"
"01066","4525","57591","14.3","15.3","30.0","26.3"
"01067","874","39432","9.5","7.3","27.6","19.2"
"01068","2298","118911","11.1","14.2","23.4","16.7"
"01069","3256","35042","6.3","18.7","47.4","19.0"
"01070","4342","45703","14.6","10.9","38.3","20.9"
"01071","3795","47345","6.3","23.2","46.9","27.3"
"01072","3552","36070","13.6","22.0","36.0","34.2"
"01073","1014","102080","14.1","16.4","47.3","20.9"
"01074","1408","143665","11.6","6.1","47.8","35.5"
"01075","4277","147188","12.7","16.7","39.6","35.9"
"01076","613","98595","8.5","13.3","35.0","31.7"
"01077","2020","64552","14.0","19.5","26.6","28.1"
"01078","3694","43018","11.9","10.3","47.4","18.4"
"01079","4941","39093","6.9","17.1","43.4","28.8"
"01080","1509","134972","3.4","16.1","30.1","25.8"
"01081","4902","93079","9.5","15.5","40.0","18.7"
"01082","4666","41118","13.1","7.3","38.3","17.9"
"01083","3290","97889","13.3","14.8","23.2","21.5"
"01084","4591","88219","13.0","16.0","47.9","33.2"
"01085","1655","38349","5.6","23.6","20.2","30.5"
"01086","904","91304","8.1","14.2","44.8","18.8"
"01087","1379","39163","10.4","17.8","35.3","26.2"
"01088","3677","40095","11.0","16.4","44.8","21.8"
"01089","3001","145452","7.0","8.9","36.7","37.6"
"01090","1487","93139","11.3","8.7","24.6","16.7"
"01091","4788","91527","10.1","19.8","34.2","22.5"
"01092","2861","51304","9.8","15.5","46.4","20.9"
"01093","2779","67988","11.0","22.9","26.9","25.1"
"01094","2206","83873","10.2","23.2","23.6","17.4"
"01095","4323","107408","5.0","10.9","32.4","20.8"
"01096","4931","98715","13.5","7.0","44.3","37.8"
"01097","2868","29152","5.9","11.9","41.2","19.8"
"01098","4053","74663","11.9","6.3","49.9","22.3"
"01099","3286","118431","5.1","20.6","46.4","24.9"
"01100","3380","117263","10.9","7.9","25.1","21.4"
"01101","2673","52180","13.7","22.3","43.6","30.9"
"01102","4716","149987","3.1","13.3","41.5","39.3"
"01103","2699","145385","14.8","10.6","25.9","28.3"
"01104","4133","91270","3.4","15.0","43.4","35.6"
"01105","336","96214","3.1","17.1","27.3","17.0"
"01106","1404","61077","13.3","19.0","33.7","25.5"
"01107","3530","115482","11.5","11.8","28.3","21.7"
"01108","1401","51649","4.3","24.7","33.5","22.8"
"01109","2641","72496","14.2","13.4","29.1","36.2"
"01110","2151","88282","11.1","21.7","39.8","28.4"
"01111","541","95237","4.3","5.7","44.1","24.2"
"01112","2176","119317","13.3","20.6","20.6","23.0"
"01113","3280","89903","8.8","16.0","32.1","16.6"
"01114","2757","38060","6.3","17.8","24.4","37.3"
"01115","3898","117413","12.9","12.5","20.6","23.7"
"01116","904","100558","11.9","15.9","49.5","30.2"
"01117","174","108779","10.5","23.6","40.2","29.6"
"01118","2275","65487","13.8","12.7","33.6","26.4"
"01119","4024","137419","13.3","7.1","32.9","35.1"
"01120","2189","25916","5.7","19.4","45.2","22.8"
"01121","140","146597","13.5","15.1","37.1","28.0"
"01122","2181","48648","7.5","13.5","42.5","21.5"
"01123","4783","129985","8.2","20.6","47.6","36.1"
"01124","1722","69135","14.7","16.2","46.5","30.5"
"01125","441","76814","12.1","17.6","22.8","24.1"
"01126","4152","134130","6.9","23.5","34.6","15.3"
"01127","2174","62460","10.8","6.2","39.0","30.7"
"01128","745","106391","9.5","10.2","33.9","33.0"
"01129","4926","83581","4.4","23.0","28.7","30.1"
"01130","4363","117272","13.7","20.9","47.5","39.7"
"01131","709","26335","12.9","8.8","47.0","17.9"
"01132","554","117728","12.3","8.4","45.3","22.4"
"01133","3053","79202","9.7","21.5","48.0","25.5"
"01134","1808","87564","5.7","16.1","42.3","24.8"
"01135","3572","140449","13.6","22.2","31.7","33.6"
"01136","3069","118830","7.2","23.4","34.9","18.2"
"01137","3128","35892","3.2","6.4","44.7","16.8"
"01138","4897","141819","14.8","24.4","47.3","15.8"
"01139","2781","144502","13.3","19.3","40.1","32.2"
"01140","3729","67913","10.5","21.7","37.4","34.8"
"01141","4325","72971","3.1","17.6","46.8","26.9"
"01142","3167","50524","5.7","11.1","42.5","24.5"
"01143","1486","90837","8.4","17.0","47.4","19.4"
"01144","3876","131044","10.5","15.3","46.5","26.9"
"01145","2966","120448","11.5","23.6","29.9","17.7"
"01146","4888","39903","12.5","16.1","23.9","17.8"
"01147","3463","117700","9.7","5.6","41.1","26.1"
"01148","4989","77846","10.9","18.7","48.0","15.5"
"01149","4224","137731","12.7","6.0","47.3","32.9"
"01150","248","126005","11.6","23.9","47.6","38.1"
"01151","3950","67435","14.5","14.7","46.1","23.2"
"01152","2158","115725","13.5","24.4","33.2","31.1"
"01153","1236","145902","5.0","5.5","48.1","37.8"
"01154","286","96180","14.4","15.7","39.1","20.7"
"01155","2954","30520","5.5","9.5","44.9","28.6"
"01156","1350","58436","14.9","17.8","29.0","29.6"
"01157","1433","27128","11.4","15.0","35.0","35.7"
"01158","4293","105995","10.5","16.3","23.5","30.3"
"01159","4250","130042","6.9","12.2","24.6","34.6"
"01160","2811","107137","4.6","6.0","44.2","21.9"
"01161","4953","85275","4.5","7.1","48.3","32.4"
"01162","4601","33940","13.4","22.2","35.8","27.6"
"01163","1885","127524","8.2","19.1","34.6","28.9"
"01164","850","49776","9.7","20.4","48.3","32.4"
"01165","1862","122281","14.2","7.5","44.9","35.4"
