"24000","4577","70012","12.2","21.2","48.8","18.3"
"24001","2689","149010","13.3","20.9","29.8","31.7"
"24002","4801","108029","5.9","8.5","23.1","21.2"
"24003","4311","85925","5.9","5.1","44.6","15.7"
"24004","608","140938","14.4","20.0","21.1","39.1"
"24005","1563","52217","10.9","8.7","49.1","37.4"
"24006","3462","113392","5.0","11.4","23.4","20.0"
"24007","3210","32408","8.4","10.5","24.2","28.1"
"24008","1147","60841","13.9","23.6","20.8","35.6"
"24009","4971","46754","10.5","22.5","23.3","37.6"
"24010","4535","149969","7.9","14.1","27.0","30.0"
"24011","268","63313","4.8","20.8","43.8","22.9"
"24012","1661","147960","11.7","19.9","20.3","33.0"
"24013","3272","134031","6.3","14.4","45.6","21.1"
"24014","674","91451","9.8","6.9","29.1","24.4"
"24015","1842","107181","10.2","20.5","46.7","31.3"
"24016","4670","63282","9.7","18.6","32.5","19.9"
"24017","4116","72812","6.0","8.1","41.2","32.2"
"24018","2458","143007","11.5","14.7","24.4","31.3"
"24019","4124","82302","9.8","20.9","36.3","33.6"
"24020","630","126344","7.8","20.4","29.9","32.8"
"24021","1090","95439","3.6","24.4","27.8","28.3"
"24022","2220","70603","7.0","14.3","40.3","27.9"
"24023","2541","76814","7.2","21.5","47.1","37.6"
"24024","2628","134490","12.5","5.1","39.0","32.9"
"24025","2620","146646","9.2","17.9","46.5","36.1"
"24026","4508","64009","14.2","10.6","31.3","17.1"
"24027","1561","144952","12.0","8.1","39.9","18.7"
"24028","1051","113857","9.5","19.8","23.0","37.3"
"24029","1064","59740","5.0","12.4","48.5","22.9"
"24030","2234","59942","5.7","17.3","41.3","25.0"
"24031","4554","75479","4.9","21.6","35.9","34.9"
"24032","794","46274","8.3","15.8","46.0","28.8"
"24033","2344","53461","11.7","13.8","41.4","35.3"
"24034","2903","130026","12.1","17.4","33.4","26.5"
"24035","4011","87842","4.2","24.9","37.1","25.0"
"24036","3124","114234","9.0","7.5","36.8","35.9"
"24037","1508","34031","8.8","10.4","39.9","34.5"
"24038","4693","130552","8.3","23.7","42.9","24.1"
"24039","3078","69796","6.6","24.9","31.5","37.9"
"24040","561","118425","8.7","16.2","43.0","28.5"
"24041","1717","118760","9.2","5.3","28.4","29.6"
"24042","516","80878","10.2","21.6","31.4","26.9"
"24043","1488","41931","7.5","17.6","31.2","38.2"
"24044","4467","70122","14.3","15.5","22.4","29.4"
"24045","4587","102394","7.1","24.3","25.8","25.7"
"24046","2694","87121","13.7","7.7","49.5","33.5"
"24047","4920","87938","12.6","11.9","35.1","17.5"
"24048","1846","84970","8.6","17.5","26.6","29.6"
"24049","3601","112649","9.0","5.1","31.5","36.0"
"24050","2959","120044","13.4","22.3","33.4","39.9"
"24051","4078","63320","8.9","20.2","34.1","19.8"
"24052","4590","94412","11.2","9.7","33.1","17.4"
"24053","4857","112801","12.7","11.2","43.7","18.6"
"24054","952","83669","13.9","11.1","30.8","20.0"
"24055","3390","61559","5.6","22.2","37.8","39.6"
"24056","1811","109791","14.7","11.4","33.6","21.9"
"24057","2625","130846","14.6","10.6","33.9","31.7"
"24058","3746","25574","6.6","19.8","48.3","35.2"
"24059","2130","26101","10.4","16.6","29.8","20.2"
"24060","336","147909","3.6","12.2","23.9","23.0"
"24061","1156","42759","5.0","16.5","31.4","15.6"
"24062","2360","120038","10.0","23.4","23.9","15.4"
"24063","2526","63002","10.8","14.0","44.6","36.2"
"24064","1125","110868","9.4","5.1","27.0","39.6"
"24065","1008","104352","11.5","19.7","36.9","30.3"
"24066","549","97410","12.5","25.0","25.9","32.1"
"24067","668","73281","5.0","6.0","21.7","22.9"
"24068","3598","39319","10.9","17.2","29.7","37.1"
"24069","2960","110724","9.8","13.0","49.8","32.9"
"24070","2426","136126","4.4","16.3","49.2","36.5"
"24071","4409","111384","5.7","11.2","34.2","24.0"
"24072","1408","63613","8.0","20.1","31.4","20.5"
"24073","817","61499","13.4","6.9","49.3","16.9"
"24074","1069","48909","5.6","6.8","33.0","30.7"
"24075","3445","45781","5.2","15.8","20.5","18.8"
"24076","2585","114807","11.7","11.4","48.7","36.3"
"24077","3755","79942","14.7","23.5","45.3","17.4"
"24078","2818","135018","8.4","8.8","40.6","20.9"
"24079","1003","122172","7.2","20.5","46.0","24.1"
"24080","1550","68314","6.0","24.5","24.4","30.2"
"24081","1555","28750","3.6","11.5","26.9","18.0"
"24082","4330","77286","5.1","23.4","22.5","38.2"
"24083","631","103660","4.1","11.3","47.7","17.8"
"24084","2367","124603","8.9","16.1","29.9","22.2"
"24085","432","144294","14.7","5.0","47.9","31.2"
"24086","1421","118177","12.4","10.3","34.5","27.5"
"24087","4152","42270","10.2","6.1","41.7","28.5"
"24088","1808","116670","8.8","5.6","42.6","16.2"
"24089","3626","36999","10.4","24.9","29.1","25.8"
